id,player,position,price,team,abbr,4_Pts,4_PtsCond,4_PPlay,4_xMins,4_xG,4_xA,4_TeamXG,4_TeamXGA,4_PCleanSheet,5_Pts,5_PtsCond,5_PPlay,5_xMins,5_xG,5_xA,5_TeamXG,5_TeamXGA,5_PCleanSheet,6_Pts,6_PtsCond,6_PPlay,6_xMins,6_xG,6_xA,6_TeamXG,6_TeamXGA,6_PCleanSheet,7_Pts,7_PtsCond,7_PPlay,7_xMins,7_xG,7_xA,7_TeamXG,7_TeamXGA,7_PCleanSheet,8_Pts,8_PtsCond,8_PPlay,8_xMins,8_xG,8_xA,8_TeamXG,8_TeamXGA,8_PCleanSheet,ko_total
1985,Kwasi Sibo,MID,4.7,Ghana,GHA,1.083,1.083,1.0,29.64,0.008,0.005,0.67,2.186,0.112,0.181,1.096,0.165,29.64,0.01,0.006,0.781,2.066,0.127,0.037,1.081,0.035,29.64,0.008,0.005,0.653,2.48,0.084,0.006,1.084,0.006,29.64,0.009,0.005,0.68,2.335,0.097,0.006,1.085,0.006,29.64,0.009,0.005,0.689,2.338,0.097,1.31
429,Pedro Vite,MID,5.2,Ecuador,ECU,0.734,2.989,0.246,76.43,0.057,0.053,1.133,1.276,0.279,0.337,2.947,0.114,76.43,0.054,0.05,1.07,1.289,0.276,0.138,2.787,0.05,76.43,0.046,0.043,0.921,1.569,0.208,0.048,2.865,0.017,76.43,0.05,0.047,1.0,1.438,0.237,0.049,2.878,0.017,76.43,0.052,0.048,1.028,1.457,0.233,1.31
166,Ibañez,DEF,4.4,Brazil,BRA,0.588,0.588,1.0,2.36,0.001,0.001,1.734,1.09,0.336,0.316,0.479,0.66,2.36,0.001,0.001,1.511,1.245,0.288,0.213,0.575,0.371,2.36,0.001,0.001,1.524,1.107,0.331,0.088,0.389,0.225,2.36,0.001,0.001,1.276,1.366,0.255,0.101,0.448,0.225,2.36,0.001,0.001,1.431,1.287,0.276,1.31
170,Léo Pereira,DEF,4.2,Brazil,BRA,0.587,0.587,1.0,2.01,0.001,0.001,1.734,1.09,0.336,0.316,0.479,0.66,2.01,0.001,0.001,1.511,1.245,0.288,0.213,0.574,0.371,2.01,0.001,0.001,1.524,1.107,0.331,0.088,0.389,0.225,2.01,0.001,0.001,1.276,1.366,0.255,0.101,0.448,0.225,2.01,0.001,0.001,1.431,1.287,0.276,1.31
153,Nikola Vasilj,GK,4.0,Bosnia and Herzegovina,BIH,0.952,0.952,1.0,89.19,0.0,0.0,0.738,2.527,0.08,0.323,2.096,0.154,89.19,0.0,0.0,0.93,1.849,0.157,0.028,0.637,0.045,89.19,0.0,0.0,0.653,2.748,0.064,0.004,0.774,0.005,89.19,0.0,0.0,0.705,2.65,0.071,0.004,0.698,0.005,89.19,0.0,0.0,0.662,2.704,0.067,1.31
1991,Christopher Bonsu Baah,FWD,4.5,Ghana,GHA,1.065,1.065,1.0,6.14,0.004,0.013,0.67,2.186,0.112,0.177,1.076,0.165,6.14,0.004,0.015,0.781,2.066,0.127,0.037,1.063,0.035,6.14,0.004,0.013,0.653,2.48,0.084,0.006,1.066,0.006,6.14,0.004,0.013,0.68,2.335,0.097,0.006,1.067,0.006,6.14,0.004,0.014,0.689,2.338,0.097,1.29
1027,Scott McTominay,MID,6.5,Scotland,SCO,0.991,3.237,0.306,84.82,0.156,0.054,0.749,1.988,0.137,0.211,3.459,0.061,84.82,0.184,0.064,0.884,1.822,0.162,0.057,3.47,0.016,84.82,0.187,0.065,0.899,1.896,0.15,0.014,3.291,0.004,84.82,0.164,0.057,0.787,1.997,0.136,0.015,3.478,0.004,84.82,0.188,0.065,0.902,1.867,0.155,1.29
117,Thomas Meunier,DEF,4.8,Belgium,BEL,0.931,1.036,0.898,57.68,0.043,0.044,1.419,1.173,0.309,0.181,0.351,0.516,57.68,0.031,0.031,1.012,1.864,0.155,0.101,0.646,0.157,57.68,0.035,0.035,1.139,1.561,0.21,0.034,0.547,0.063,57.68,0.034,0.034,1.109,1.671,0.188,0.032,0.51,0.063,57.68,0.033,0.033,1.087,1.706,0.182,1.28
428,Alan Franco,MID,5.6,Ecuador,ECU,0.721,2.934,0.246,80.2,0.048,0.056,1.133,1.276,0.279,0.331,2.895,0.114,80.2,0.045,0.053,1.07,1.289,0.276,0.136,2.743,0.05,80.2,0.039,0.046,0.921,1.569,0.208,0.048,2.817,0.017,80.2,0.042,0.05,1.0,1.438,0.237,0.048,2.828,0.017,80.2,0.044,0.051,1.028,1.457,0.233,1.28
182,Ederson,GK,5.0,Brazil,BRA,0.574,0.574,1.0,7.51,0.0,0.0,1.734,1.09,0.336,0.308,0.467,0.66,7.51,0.0,0.0,1.511,1.245,0.288,0.209,0.562,0.371,7.51,0.0,0.0,1.524,1.107,0.331,0.085,0.379,0.225,7.51,0.0,0.0,1.276,1.366,0.255,0.098,0.437,0.225,7.51,0.0,0.0,1.431,1.287,0.276,1.27
1984,Elisha Owusu,MID,5.3,Ghana,GHA,1.05,1.05,1.0,18.14,0.005,0.003,0.67,2.186,0.112,0.174,1.058,0.165,18.14,0.006,0.004,0.781,2.066,0.127,0.036,1.049,0.035,18.14,0.005,0.003,0.653,2.48,0.084,0.006,1.051,0.006,18.14,0.005,0.003,0.68,2.335,0.097,0.006,1.051,0.006,18.14,0.005,0.003,0.689,2.338,0.097,1.27
1127,Gustaf Nilsson,FWD,4.9,Sweden,SWE,0.929,1.008,0.922,0.5,0.001,0.001,0.932,1.947,0.143,0.244,1.008,0.242,0.5,0.001,0.001,0.946,1.882,0.152,0.069,1.007,0.068,0.5,0.001,0.0,0.817,2.225,0.108,0.014,1.007,0.014,0.5,0.001,0.0,0.848,2.141,0.118,0.014,1.007,0.014,0.5,0.001,0.0,0.896,2.094,0.123,1.27
1989,Prince Adu,FWD,4.0,Ghana,GHA,1.049,1.049,1.0,4.24,0.006,0.001,0.67,2.186,0.112,0.174,1.057,0.165,4.24,0.008,0.001,0.781,2.066,0.127,0.036,1.047,0.035,4.24,0.006,0.001,0.653,2.48,0.084,0.006,1.049,0.006,4.24,0.007,0.001,0.68,2.335,0.097,0.006,1.05,0.006,4.24,0.007,0.001,0.689,2.338,0.097,1.27
1343,Weverton,GK,4.5,Brazil,BRA,0.574,0.574,1.0,2.01,0.0,0.0,1.734,1.09,0.336,0.308,0.467,0.66,2.01,0.0,0.0,1.511,1.245,0.288,0.209,0.562,0.371,2.01,0.0,0.0,1.524,1.107,0.331,0.085,0.379,0.225,2.01,0.0,0.0,1.276,1.366,0.255,0.098,0.437,0.225,2.01,0.0,0.0,1.431,1.287,0.276,1.27
23,Ramiz Zerrouki,MID,5.3,Algeria,ALG,0.904,1.186,0.762,33.97,0.02,0.009,0.901,1.953,0.142,0.244,1.202,0.203,33.97,0.022,0.01,0.976,1.752,0.173,0.075,1.194,0.063,33.97,0.021,0.01,0.939,1.918,0.147,0.02,1.186,0.017,33.97,0.02,0.009,0.9,2.007,0.134,0.02,1.183,0.017,33.97,0.019,0.009,0.884,1.971,0.139,1.26
2049,Nabil Bentaleb,MID,5.5,Algeria,ALG,0.903,1.184,0.762,34.16,0.017,0.017,0.901,1.953,0.142,0.244,1.199,0.203,34.16,0.018,0.019,0.976,1.752,0.173,0.075,1.192,0.063,34.16,0.017,0.018,0.939,1.918,0.147,0.02,1.184,0.017,34.16,0.017,0.017,0.9,2.007,0.134,0.02,1.181,0.017,34.16,0.016,0.017,0.884,1.971,0.139,1.26
162,Amir Hadziahmetovic,MID,5.5,Bosnia and Herzegovina,BIH,1.034,1.034,1.0,1.86,0.004,0.001,0.738,2.527,0.08,0.16,1.042,0.154,1.86,0.005,0.001,0.93,1.849,0.157,0.046,1.03,0.045,1.86,0.004,0.001,0.653,2.748,0.064,0.005,1.032,0.005,1.86,0.004,0.001,0.705,2.65,0.071,0.005,1.03,0.005,1.86,0.004,0.001,0.662,2.704,0.067,1.25
1445,Augustine Boakye,MID,4.9,Ghana,GHA,1.033,1.033,1.0,4.24,0.003,0.003,0.67,2.186,0.112,0.171,1.039,0.165,4.24,0.004,0.003,0.781,2.066,0.127,0.036,1.033,0.035,4.24,0.003,0.002,0.653,2.48,0.084,0.006,1.034,0.006,4.24,0.003,0.003,0.68,2.335,0.097,0.006,1.034,0.006,4.24,0.003,0.003,0.689,2.338,0.097,1.25
2074,Lutsharel Geertruida,DEF,4.3,Netherlands,NED,0.582,0.582,1.0,14.39,0.004,0.004,1.316,1.147,0.318,0.393,0.704,0.558,14.39,0.005,0.005,1.799,0.985,0.373,0.139,0.361,0.385,14.39,0.004,0.004,1.294,1.45,0.235,0.068,0.384,0.178,14.39,0.004,0.003,1.249,1.417,0.242,0.068,0.385,0.178,14.39,0.004,0.003,1.239,1.416,0.243,1.25
803,Jorrel Hato,DEF,4.3,Netherlands,NED,0.564,0.564,1.0,8.99,0.002,0.002,1.316,1.147,0.318,0.38,0.681,0.558,8.99,0.003,0.003,1.799,0.985,0.373,0.133,0.344,0.385,8.99,0.002,0.002,1.294,1.45,0.235,0.065,0.368,0.178,8.99,0.002,0.002,1.249,1.417,0.242,0.066,0.368,0.178,8.99,0.002,0.002,1.239,1.416,0.243,1.21
273,Arthur Masuaku,DEF,4.2,Congo DR,COD,0.963,2.212,0.435,83.52,0.022,0.105,0.709,2.16,0.115,0.187,2.367,0.079,83.52,0.022,0.104,0.704,2.067,0.127,0.033,2.139,0.016,83.52,0.024,0.113,0.765,2.238,0.107,0.006,2.046,0.003,83.52,0.021,0.1,0.678,2.244,0.106,0.007,2.291,0.003,83.52,0.024,0.114,0.772,2.149,0.117,1.2
1222,Facundo Pellistri,MID,5.2,Uruguay,URU,0.628,1.527,0.411,37.83,0.052,0.038,1.23,1.268,0.281,0.308,1.499,0.205,37.83,0.049,0.036,1.165,1.277,0.279,0.142,1.483,0.095,37.83,0.048,0.035,1.127,1.366,0.255,0.058,1.453,0.04,37.83,0.045,0.033,1.058,1.475,0.229,0.058,1.435,0.04,37.83,0.043,0.031,1.017,1.481,0.227,1.19
1964,Moïse Bombito,DEF,4.1,Canada,CAN,0.899,0.899,1.0,24.35,0.013,0.018,1.632,0.847,0.429,0.284,0.392,0.725,24.35,0.008,0.011,0.978,1.487,0.226,-0.009,-0.033,0.257,24.35,0.007,0.01,0.897,1.993,0.136,0.007,0.109,0.064,24.35,0.007,0.01,0.895,1.826,0.161,0.007,0.105,0.064,24.35,0.007,0.01,0.873,1.828,0.161,1.19
1247,Giorgian de Arrascaeta,MID,6.5,Uruguay,URU,0.625,1.519,0.411,14.82,0.045,0.054,1.23,1.268,0.281,0.306,1.491,0.205,14.82,0.043,0.051,1.165,1.277,0.279,0.141,1.475,0.095,14.82,0.041,0.049,1.127,1.366,0.255,0.058,1.446,0.04,14.82,0.039,0.046,1.058,1.475,0.229,0.057,1.429,0.04,14.82,0.037,0.044,1.017,1.481,0.227,1.19
1955,Salem Al Dawsari,MID,7.2,Saudi Arabia,KSA,1.055,3.145,0.335,85.0,0.087,0.088,0.464,3.277,0.038,0.1,3.867,0.026,85.0,0.139,0.139,0.738,2.025,0.132,0.02,3.571,0.005,85.0,0.117,0.117,0.621,2.268,0.104,0.002,3.475,0.001,85.0,0.111,0.111,0.59,2.547,0.078,0.002,3.495,0.001,85.0,0.112,0.113,0.598,2.524,0.08,1.18
1047,Cherif Ndiaye,FWD,4.9,Senegal,SEN,0.707,1.132,0.624,7.63,0.018,0.003,0.986,1.34,0.262,0.28,1.143,0.245,7.63,0.019,0.003,1.066,1.327,0.265,0.113,1.123,0.1,7.63,0.016,0.003,0.921,1.571,0.208,0.035,1.122,0.031,7.63,0.016,0.003,0.914,1.563,0.209,0.035,1.126,0.031,7.63,0.017,0.003,0.941,1.5,0.223,1.17
15,Ahmed Benbouali,FWD,4.2,Algeria,ALG,0.842,1.104,0.762,6.53,0.013,0.005,0.901,1.953,0.142,0.226,1.113,0.203,6.53,0.014,0.005,0.976,1.752,0.173,0.069,1.109,0.063,6.53,0.014,0.005,0.939,1.918,0.147,0.019,1.104,0.017,6.53,0.013,0.005,0.9,2.007,0.134,0.019,1.102,0.017,6.53,0.013,0.004,0.884,1.971,0.139,1.17
14,Farès Ghedjemis,FWD,4.4,Algeria,ALG,0.842,1.104,0.762,6.53,0.013,0.005,0.901,1.953,0.142,0.226,1.113,0.203,6.53,0.014,0.005,0.976,1.752,0.173,0.069,1.109,0.063,6.53,0.014,0.005,0.939,1.918,0.147,0.019,1.104,0.017,6.53,0.013,0.005,0.9,2.007,0.134,0.019,1.102,0.017,6.53,0.013,0.004,0.884,1.971,0.139,1.17
21,Adil Boulbina,MID,4.0,Algeria,ALG,0.834,1.094,0.762,8.9,0.008,0.011,0.901,1.953,0.142,0.224,1.102,0.203,8.9,0.008,0.012,0.976,1.752,0.173,0.069,1.098,0.063,8.9,0.008,0.012,0.939,1.918,0.147,0.018,1.094,0.017,8.9,0.008,0.011,0.9,2.007,0.134,0.018,1.092,0.017,8.9,0.007,0.011,0.884,1.971,0.139,1.16
1019,Ché Adams,FWD,5.4,Scotland,SCO,0.89,2.909,0.306,71.06,0.105,0.038,0.749,1.988,0.137,0.188,3.068,0.061,71.06,0.124,0.045,0.884,1.822,0.162,0.051,3.086,0.016,71.06,0.126,0.046,0.899,1.896,0.15,0.012,2.954,0.004,71.06,0.111,0.04,0.787,1.997,0.136,0.013,3.089,0.004,71.06,0.127,0.046,0.902,1.867,0.155,1.15
1049,Ibrahim Mbaye,FWD,4.4,Senegal,SEN,0.691,1.108,0.624,7.36,0.012,0.007,0.986,1.34,0.262,0.274,1.116,0.245,7.36,0.013,0.008,1.066,1.327,0.265,0.11,1.1,0.1,7.36,0.012,0.007,0.921,1.571,0.208,0.035,1.1,0.031,7.36,0.011,0.007,0.914,1.563,0.209,0.035,1.103,0.031,7.36,0.012,0.007,0.941,1.5,0.223,1.14
810,Mark Flekken,GK,4.7,Netherlands,NED,0.536,0.536,1.0,2.86,0.0,0.0,1.316,1.147,0.318,0.358,0.641,0.558,2.86,0.0,0.0,1.799,0.985,0.373,0.122,0.316,0.385,2.86,0.0,0.0,1.294,1.45,0.235,0.061,0.34,0.178,2.86,0.0,0.0,1.249,1.417,0.242,0.061,0.341,0.178,2.86,0.0,0.0,1.239,1.416,0.243,1.14
1578,Ben Gannon-Doak,MID,4.9,Scotland,SCO,0.864,2.822,0.306,61.31,0.052,0.056,0.749,1.988,0.137,0.181,2.967,0.061,61.31,0.061,0.066,0.884,1.822,0.162,0.049,2.969,0.016,61.31,0.062,0.068,0.899,1.896,0.15,0.012,2.855,0.004,61.31,0.054,0.059,0.787,1.997,0.136,0.012,2.977,0.004,61.31,0.062,0.068,0.902,1.867,0.155,1.12
1028,Lewis Ferguson,MID,4.8,Scotland,SCO,0.863,2.821,0.306,82.5,0.046,0.066,0.749,1.988,0.137,0.181,2.966,0.061,82.5,0.054,0.077,0.884,1.822,0.162,0.049,2.968,0.016,82.5,0.055,0.079,0.899,1.896,0.15,0.012,2.854,0.004,82.5,0.048,0.069,0.787,1.997,0.136,0.012,2.975,0.004,82.5,0.055,0.079,0.902,1.867,0.155,1.12
1048,Bamba Dieng,FWD,4.9,Senegal,SEN,0.676,1.083,0.624,3.24,0.011,0.002,0.986,1.34,0.262,0.267,1.089,0.245,3.24,0.012,0.002,1.066,1.327,0.265,0.108,1.077,0.1,3.24,0.01,0.001,0.921,1.571,0.208,0.034,1.077,0.031,3.24,0.01,0.001,0.914,1.563,0.209,0.034,1.079,0.031,3.24,0.011,0.002,0.941,1.5,0.223,1.12
22,Yacine Titraoui,MID,4.7,Algeria,ALG,0.796,1.044,0.762,6.53,0.005,0.002,0.901,1.953,0.142,0.213,1.047,0.203,6.53,0.005,0.002,0.976,1.752,0.173,0.065,1.046,0.063,6.53,0.005,0.002,0.939,1.918,0.147,0.018,1.044,0.017,6.53,0.005,0.002,0.9,2.007,0.134,0.018,1.043,0.017,6.53,0.005,0.002,0.884,1.971,0.139,1.11
1046,Assane Diao,FWD,4.9,Senegal,SEN,0.666,1.066,0.624,6.71,0.008,0.004,0.986,1.34,0.262,0.263,1.072,0.245,6.71,0.009,0.004,1.066,1.327,0.265,0.106,1.062,0.1,6.71,0.007,0.003,0.921,1.571,0.208,0.033,1.061,0.031,6.71,0.007,0.003,0.914,1.563,0.209,0.033,1.063,0.031,6.71,0.008,0.003,0.941,1.5,0.223,1.1
972,Musab Al Juwayr,MID,4.1,Saudi Arabia,KSA,0.977,2.911,0.335,64.58,0.063,0.078,0.464,3.277,0.038,0.09,3.504,0.026,64.58,0.1,0.124,0.738,2.025,0.132,0.018,3.263,0.005,64.58,0.084,0.105,0.621,2.268,0.104,0.002,3.181,0.001,64.58,0.08,0.099,0.59,2.547,0.078,0.002,3.197,0.001,64.58,0.081,0.101,0.598,2.524,0.08,1.09
1031,Pathé Ciss,MID,5.6,Senegal,SEN,0.66,1.057,0.624,8.44,0.006,0.004,0.986,1.34,0.262,0.26,1.061,0.245,8.44,0.006,0.004,1.066,1.327,0.265,0.105,1.053,0.1,8.44,0.005,0.004,0.921,1.571,0.208,0.033,1.053,0.031,8.44,0.005,0.004,0.914,1.563,0.209,0.033,1.054,0.031,8.44,0.005,0.004,0.941,1.5,0.223,1.09
1668,Youssef Belammari,DEF,3.6,Morocco,MAR,0.541,0.541,1.0,19.24,0.008,0.008,1.054,1.274,0.28,0.358,0.838,0.427,19.24,0.01,0.01,1.382,0.867,0.42,0.095,0.337,0.281,19.24,0.007,0.007,0.951,1.534,0.216,0.041,0.425,0.095,19.24,0.007,0.007,0.934,1.417,0.242,0.041,0.426,0.095,19.24,0.007,0.007,0.912,1.413,0.243,1.08
1695,Bara Sapoko Ndiaye,MID,4.5,Senegal,SEN,0.646,1.035,0.624,3.24,0.003,0.003,0.986,1.34,0.262,0.255,1.037,0.245,3.24,0.003,0.003,1.066,1.327,0.265,0.103,1.032,0.1,3.24,0.003,0.003,0.921,1.571,0.208,0.032,1.032,0.031,3.24,0.003,0.003,0.914,1.563,0.209,0.033,1.033,0.031,3.24,0.003,0.003,0.941,1.5,0.223,1.07
1029,Idrissa Gueye,MID,4.9,Senegal,SEN,0.646,1.035,0.624,3.24,0.003,0.003,0.986,1.34,0.262,0.255,1.037,0.245,3.24,0.003,0.003,1.066,1.327,0.265,0.103,1.032,0.1,3.24,0.003,0.003,0.921,1.571,0.208,0.032,1.032,0.031,3.24,0.003,0.003,0.914,1.563,0.209,0.033,1.033,0.031,3.24,0.003,0.003,0.941,1.5,0.223,1.07
1225,Nicolás de la Cruz,MID,5.9,Uruguay,URU,0.545,1.325,0.411,20.24,0.022,0.049,1.23,1.268,0.281,0.268,1.307,0.205,20.24,0.021,0.046,1.165,1.277,0.279,0.124,1.297,0.095,20.24,0.02,0.045,1.127,1.366,0.255,0.051,1.279,0.04,20.24,0.019,0.042,1.058,1.475,0.229,0.051,1.268,0.04,20.24,0.018,0.041,1.017,1.481,0.227,1.04
1238,Brian Rodríguez,FWD,6.2,Uruguay,URU,0.537,1.306,0.411,12.12,0.03,0.032,1.23,1.268,0.281,0.265,1.289,0.205,12.12,0.028,0.03,1.165,1.277,0.279,0.122,1.28,0.095,12.12,0.028,0.029,1.127,1.366,0.255,0.051,1.263,0.04,12.12,0.026,0.028,1.058,1.475,0.229,0.05,1.253,0.04,12.12,0.025,0.026,1.017,1.481,0.227,1.03
992,Feras Al Brikan,FWD,5.3,Saudi Arabia,KSA,0.91,2.714,0.335,74.39,0.096,0.01,0.464,3.277,0.038,0.081,3.125,0.026,74.39,0.153,0.016,0.738,2.025,0.132,0.016,2.949,0.005,74.39,0.129,0.014,0.621,2.268,0.104,0.002,2.902,0.001,74.39,0.122,0.013,0.59,2.547,0.078,0.002,2.914,0.001,74.39,0.124,0.013,0.598,2.524,0.08,1.01
210,Garry Rodrigues,FWD,4.7,Cabo Verde,CPV,0.888,1.335,0.665,21.62,0.043,0.011,0.489,3.048,0.047,0.095,1.502,0.064,21.62,0.065,0.017,0.734,1.977,0.139,0.02,1.435,0.014,21.62,0.056,0.015,0.636,2.241,0.106,0.002,1.405,0.002,21.62,0.052,0.014,0.592,2.445,0.087,0.002,1.402,0.002,21.62,0.052,0.013,0.587,2.532,0.08,1.01
223,Joel Waterman,DEF,3.7,Canada,CAN,0.788,0.788,1.0,13.51,0.004,0.008,1.632,0.847,0.429,0.236,0.325,0.725,13.51,0.003,0.005,0.978,1.487,0.226,-0.024,-0.095,0.257,13.51,0.002,0.004,0.897,1.993,0.136,0.003,0.048,0.064,13.51,0.002,0.004,0.895,1.826,0.161,0.003,0.045,0.064,13.51,0.002,0.004,0.873,1.828,0.161,1.01
211,Willy Semedo,FWD,4.5,Cabo Verde,CPV,0.883,1.328,0.665,32.91,0.04,0.017,0.489,3.048,0.047,0.095,1.49,0.064,32.91,0.06,0.026,0.734,1.977,0.139,0.02,1.425,0.014,32.91,0.052,0.022,0.636,2.241,0.106,0.002,1.396,0.002,32.91,0.048,0.021,0.592,2.445,0.087,0.002,1.393,0.002,32.91,0.048,0.02,0.587,2.532,0.08,1.0
272,Aaron Wan-Bissaka,DEF,4.3,Congo DR,COD,0.794,1.825,0.435,86.63,0.016,0.032,0.709,2.16,0.115,0.157,1.984,0.079,86.63,0.016,0.032,0.704,2.067,0.127,0.027,1.72,0.016,86.63,0.018,0.035,0.765,2.238,0.107,0.005,1.674,0.003,86.63,0.016,0.031,0.678,2.244,0.106,0.006,1.87,0.003,86.63,0.018,0.035,0.772,2.149,0.117,0.99
274,Chancel Mbemba,DEF,4.2,Congo DR,COD,0.788,1.812,0.435,88.85,0.02,0.023,0.709,2.16,0.115,0.156,1.971,0.079,88.85,0.019,0.023,0.704,2.067,0.127,0.027,1.705,0.016,88.85,0.021,0.025,0.765,2.238,0.107,0.005,1.661,0.003,88.85,0.019,0.022,0.678,2.244,0.106,0.005,1.856,0.003,88.85,0.021,0.025,0.772,2.149,0.117,0.98
1239,Rodrigo Aguirre,FWD,5.6,Uruguay,URU,0.515,1.251,0.411,11.72,0.034,0.005,1.23,1.268,0.281,0.254,1.238,0.205,11.72,0.032,0.004,1.165,1.277,0.279,0.117,1.23,0.095,11.72,0.031,0.004,1.127,1.366,0.255,0.049,1.216,0.04,11.72,0.029,0.004,1.058,1.475,0.229,0.048,1.207,0.04,11.72,0.028,0.004,1.017,1.481,0.227,0.98
275,Axel Tuanzebe,DEF,4.0,Congo DR,COD,0.787,1.809,0.435,88.08,0.023,0.017,0.709,2.16,0.115,0.155,1.969,0.079,88.08,0.023,0.017,0.704,2.067,0.127,0.026,1.703,0.016,88.08,0.025,0.018,0.765,2.238,0.107,0.005,1.659,0.003,88.08,0.022,0.016,0.678,2.244,0.106,0.005,1.853,0.003,88.08,0.025,0.018,0.772,2.149,0.117,0.98
1009,Andy Robertson,DEF,5.0,Scotland,SCO,0.727,2.376,0.306,85.39,0.026,0.072,0.749,1.988,0.137,0.17,2.78,0.061,85.39,0.031,0.085,0.884,1.822,0.162,0.044,2.651,0.016,85.39,0.032,0.087,0.899,1.896,0.15,0.01,2.388,0.004,85.39,0.028,0.076,0.787,1.997,0.136,0.011,2.709,0.004,85.39,0.032,0.087,0.902,1.867,0.155,0.96
773,Anass Salah-Eddine,DEF,3.9,Morocco,MAR,0.482,0.482,1.0,12.43,0.003,0.003,1.054,1.274,0.28,0.324,0.76,0.427,12.43,0.004,0.004,1.382,0.867,0.42,0.08,0.283,0.281,12.43,0.003,0.003,0.951,1.534,0.216,0.036,0.372,0.095,12.43,0.003,0.002,0.934,1.417,0.242,0.036,0.374,0.095,12.43,0.003,0.002,0.912,1.413,0.243,0.96
1146,Eray Cömert,DEF,3.9,Switzerland,SUI,0.631,0.631,1.0,6.79,0.006,0.004,1.554,1.099,0.333,0.26,0.425,0.613,6.79,0.004,0.003,1.167,1.368,0.255,0.022,0.081,0.266,6.79,0.003,0.002,0.96,1.791,0.167,0.024,0.288,0.083,6.79,0.004,0.003,1.108,1.543,0.214,0.021,0.254,0.083,6.79,0.004,0.003,1.117,1.586,0.205,0.96
1145,Miro Muheim,DEF,4.0,Switzerland,SUI,0.625,0.625,1.0,8.45,0.004,0.008,1.554,1.099,0.333,0.258,0.42,0.613,8.45,0.003,0.006,1.167,1.368,0.255,0.021,0.078,0.266,8.45,0.002,0.005,0.96,1.791,0.167,0.024,0.284,0.083,8.45,0.003,0.006,1.108,1.543,0.214,0.021,0.25,0.083,8.45,0.003,0.006,1.117,1.586,0.205,0.95
276,Joris Kayembe,DEF,3.9,Congo DR,COD,0.75,1.725,0.435,66.83,0.011,0.02,0.709,2.16,0.115,0.149,1.885,0.079,66.83,0.011,0.02,0.704,2.067,0.127,0.025,1.611,0.016,66.83,0.012,0.022,0.765,2.238,0.107,0.005,1.578,0.003,66.83,0.011,0.019,0.678,2.244,0.106,0.005,1.761,0.003,66.83,0.012,0.022,0.772,2.149,0.117,0.93
662,Yukinari Sugawara,DEF,4.4,Japan,JPN,0.508,0.508,1.0,21.75,0.006,0.051,1.117,1.473,0.229,0.267,0.66,0.405,21.75,0.008,0.059,1.312,1.32,0.267,0.085,0.42,0.203,21.75,0.006,0.05,1.105,1.582,0.205,0.028,0.373,0.076,21.75,0.006,0.047,1.047,1.628,0.196,0.031,0.413,0.076,21.75,0.006,0.049,1.091,1.588,0.204,0.92
978,Mohamed Kanno,MID,5.1,Saudi Arabia,KSA,0.828,2.469,0.335,66.47,0.038,0.026,0.464,3.277,0.038,0.073,2.814,0.026,66.47,0.061,0.041,0.738,2.025,0.132,0.015,2.678,0.005,66.47,0.051,0.035,0.621,2.268,0.104,0.002,2.624,0.001,66.47,0.048,0.033,0.59,2.547,0.078,0.002,2.633,0.001,66.47,0.049,0.033,0.598,2.524,0.08,0.92
236,Dayne St. Clair,GK,3.8,Canada,CAN,0.725,0.725,1.0,9.15,0.0,0.0,1.632,0.847,0.429,0.208,0.287,0.725,9.15,0.0,0.0,0.978,1.487,0.226,-0.033,-0.129,0.257,9.15,0.0,0.0,0.897,1.993,0.136,0.001,0.013,0.064,9.15,0.0,0.0,0.895,1.826,0.161,0.001,0.012,0.064,9.15,0.0,0.0,0.873,1.828,0.161,0.9
616,Amirhossein Hosseinzadeh,FWD,4.5,IR Iran,IRN,0.663,1.173,0.565,6.69,0.023,0.005,0.844,1.779,0.169,0.183,1.151,0.159,6.69,0.02,0.005,0.736,2.175,0.114,0.035,1.15,0.03,6.69,0.02,0.004,0.731,2.075,0.125,0.007,1.146,0.006,6.69,0.019,0.004,0.711,2.217,0.109,0.007,1.144,0.006,6.69,0.019,0.004,0.704,2.152,0.116,0.9
2017,Zakaria El Ouahdi,DEF,4.1,Morocco,MAR,0.448,0.448,1.0,0.17,0.0,0.0,1.054,1.274,0.28,0.305,0.715,0.427,0.17,0.0,0.0,1.382,0.867,0.42,0.071,0.252,0.281,0.17,0.0,0.0,0.951,1.534,0.216,0.033,0.342,0.095,0.17,0.0,0.0,0.934,1.417,0.242,0.033,0.344,0.095,0.17,0.0,0.0,0.912,1.413,0.243,0.89
2015,Redouane Halhal,DEF,3.5,Morocco,MAR,0.447,0.447,1.0,0.17,0.0,0.0,1.054,1.274,0.28,0.305,0.714,0.427,0.17,0.0,0.0,1.382,0.867,0.42,0.071,0.251,0.281,0.17,0.0,0.0,0.951,1.534,0.216,0.033,0.341,0.095,0.17,0.0,0.0,0.934,1.417,0.242,0.033,0.344,0.095,0.17,0.0,0.0,0.912,1.413,0.243,0.89
