Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation
198,Julio Joao Ortíz,MF,Ecuador,29,1996,5,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
199,João Pedro,FW,Brazil,24,2001,5,2,268,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
200,Joelinton,MF,Brazil,29,1996,5,1,143,1.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
201,Kaio Jorge,FW,Brazil,24,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
202,Jhojan Julio,FW,Ecuador,27,1998,4,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
203,Vinicius Júnior,"FW,MF",Brazil,25,2000,11,11,893,9.9,2,1,3,2,0,1,2,0,0.2,0.1,0.3,0.2,0.3,Matches,CONMEBOL
206,Kaku,MF,Paraguay,31,1995,12,1,214,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
211,Ivan Leguizamon,"FW,MF",Paraguay,23,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
212,Jefferson Lerma,MF,Colombia,31,1994,14,12,1086,12.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
214,Samuel Lino,FW,Brazil,26,1999,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
215,Giovani Lo Celso,MF,Argentina,29,1996,9,2,251,2.8,0,2,2,0,0,0,1,0,0.0,0.72,0.72,0.0,0.72,Matches,CONMEBOL
216,Renan Lodi,DF,Brazil,27,1998,3,3,240,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
221,Jean Lucas,MF,Brazil,27,1998,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
222,Jhon Lucumí,DF,Colombia,27,1998,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
223,Douglas Luiz,MF,Brazil,27,1998,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
224,Alexis Mac Allister,MF,Argentina,27,1998,14,13,1041,11.6,2,0,2,2,0,0,1,0,0.17,0.0,0.17,0.17,0.17,Matches,CONMEBOL
225,Deiver Machado,DF,Colombia,32,1993,5,5,405,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
227,Gabriel Magalhães,DF,Brazil,28,1997,14,14,1225,13.6,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,Matches,CONMEBOL
230,José María Giménez,DF,Uruguay,31,1995,9,8,765,8.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
231,Nicolas Marichal,DF,Uruguay,24,2001,2,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
234,Marquinhos,DF,Brazil,31,1994,18,17,1515,16.8,1,0,1,1,0,0,0,0,0.06,0.0,0.06,0.06,0.06,Matches,CONMEBOL
235,Gabriel Martinelli,MF,Brazil,24,2001,9,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,Matches,CONMEBOL
237,Emiliano Martínez,MF,Uruguay,26,1999,2,1,102,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
238,Emiliano Martínez,GK,Argentina,33,1992,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
240,Lautaro Martínez,FW,Argentina,28,1997,14,8,738,8.2,4,1,5,4,0,0,2,0,0.49,0.12,0.61,0.49,0.61,Matches,CONMEBOL
241,Lisandro Martínez,DF,Argentina,28,1998,3,2,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
242,Lucas Martínez Quarta,"DF,MF",Argentina,29,1996,1,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
243,Roger Martínez,FW,Colombia,31,1994,1,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
244,Ronaldo Martínez,FW,Paraguay,29,1996,2,2,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
246,Franco Mastantuono,MF,Argentina,18,2007,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
250,Facundo Medina,DF,Argentina,26,1999,4,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
251,Yaimar Medina,"DF,MF",Ecuador,21,2004,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
254,Santiago Mele,GK,Uruguay,28,1997,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
256,Ángel Mena,MF,Ecuador,38,1988,6,1,166,1.8,1,0,1,1,0,0,0,0,0.54,0.0,0.54,0.54,0.54,Matches,CONMEBOL
259,Bruno Méndez,DF,Uruguay,26,1999,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
260,Jhegson Méndez,MF,Ecuador,28,1997,2,1,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
264,John Mercado,FW,Ecuador,23,2002,4,1,111,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
265,Patrik Mercado,MF,Ecuador,22,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
266,Miguel Merentiel,FW,Uruguay,29,1996,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
267,Lionel Messi,"FW,MF",Argentina,38,1987,12,10,944,10.5,8,3,11,8,0,0,0,0,0.76,0.29,1.05,0.76,1.05,Matches,CONMEBOL
268,Kevin Mier,GK,Colombia,25,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
269,Yerry Mina,DF,Colombia,31,1994,8,5,457,5.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,Matches,CONMEBOL
270,Alan Minda,MF,Ecuador,22,2003,8,4,312,3.5,1,0,1,1,0,0,0,0,0.29,0.0,0.29,0.29,0.29,Matches,CONMEBOL
272,Johan Mojica,DF,Colombia,33,1992,8,8,714,7.9,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,Matches,CONMEBOL
273,Nahuel Molina,DF,Argentina,27,1998,16,14,1260,14.0,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,Matches,CONMEBOL
275,Gonzalo Montiel,DF,Argentina,29,1997,6,4,278,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
279,Dayro Moreno,"FW,MF",Colombia,40,1985,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
281,Yerson Mosquera,DF,Colombia,24,2001,4,2,175,1.9,1,0,1,1,0,0,1,0,0.51,0.0,0.51,0.51,0.51,Matches,CONMEBOL
282,Lucas Moura,"FW,MF",Brazil,33,1992,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
283,Daniel Muñoz,DF,Colombia,29,1996,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
284,Murillo,DF,Brazil,23,2002,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
287,Nahitan Nández,"DF,MF",Uruguay,30,1995,13,12,1045,11.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
289,David Neres,"FW,MF",Brazil,28,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
290,Neymar,MF,Brazil,33,1992,4,4,313,3.5,2,3,5,2,0,1,1,0,0.58,0.86,1.44,0.58,1.44,Matches,CONMEBOL
291,Nino,DF,Brazil,28,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
293,Darwin Núñez,FW,Uruguay,26,1999,13,12,969,10.8,5,2,7,4,1,1,1,0,0.46,0.19,0.65,0.37,0.56,Matches,CONMEBOL
295,Lucas Ocampos,"FW,MF",Argentina,31,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
296,Braian Ojeda,MF,Paraguay,25,2000,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
297,Lucas Olaza,DF,Uruguay,31,1994,2,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
298,Cristian Olivera,"FW,MF",Uruguay,23,2002,9,5,488,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
299,Mathías Olivera,DF,Uruguay,28,1997,12,10,885,9.8,1,1,2,1,0,0,4,0,0.1,0.1,0.2,0.1,0.2,Matches,CONMEBOL
300,Joel Ordóñez,DF,Ecuador,21,2004,8,8,691,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
303,Leo Ortiz,DF,Brazil,30,1996,2,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
304,Richard Ortiz,MF,Paraguay,35,1990,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
307,Nicolás Otamendi,DF,Argentina,37,1988,17,17,1452,16.1,3,0,3,3,0,0,2,1,0.19,0.0,0.19,0.19,0.19,Matches,CONMEBOL
309,Alfio Oviedo,FW,Paraguay,30,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
310,Willian Pacho,DF,Ecuador,24,2001,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
311,Kendry Páez,"MF,FW",Ecuador,18,2007,12,8,647,7.2,1,1,2,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,CONMEBOL
313,Exequiel Palacios,MF,Argentina,27,1998,9,1,210,2.3,0,3,3,0,0,0,1,0,0.0,1.29,1.29,0.0,1.29,Matches,CONMEBOL
315,Lucas Paquetá,MF,Brazil,28,1997,7,4,334,3.7,1,1,2,1,0,0,3,0,0.27,0.27,0.54,0.27,0.54,Matches,CONMEBOL
316,Leandro Paredes,MF,Argentina,31,1994,14,6,552,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
317,Paulinho,"FW,MF",Brazil,25,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
320,Nicolás Paz,MF,Argentina,21,2004,4,1,99,1.1,0,1,1,0,0,0,0,0,0.0,0.91,0.91,0.0,0.91,Matches,CONMEBOL
321,Facundo Pellistri,"FW,MF",Uruguay,24,2001,17,14,1165,12.9,0,2,2,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,Matches,CONMEBOL
323,Pepê,"FW,MF",Brazil,28,1997,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
324,Andreas Pereira,MF,Brazil,30,1996,2,0,23,0.3,1,0,1,1,0,0,0,0,3.91,0.0,3.91,3.91,3.91,Matches,CONMEBOL
326,Matheus Pereira,"FW,MF",Brazil,29,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
328,Nehuén Pérez,DF,Argentina,25,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
329,Germán Pezzella,DF,Argentina,34,1991,2,1,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
330,Joaquín Piquerez,DF,Uruguay,27,1998,7,4,367,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
331,Iván Piris,DF,Paraguay,36,1989,2,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
332,Isidro Pitta,FW,Paraguay,26,1999,5,3,214,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
335,Gonzalo Plata,"MF,FW",Ecuador,25,2000,9,8,633,7.0,2,0,2,2,0,0,2,0,0.28,0.0,0.28,0.28,0.28,Matches,CONMEBOL
337,Ángelo Preciado,"MF,DF",Ecuador,27,1998,13,9,812,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
341,Juan Quintero,MF,Colombia,33,1993,6,1,181,2.0,2,2,4,2,0,0,1,0,0.99,0.99,1.99,0.99,1.99,Matches,CONMEBOL
345,Cristian Ramírez,DF,Ecuador,31,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
347,Iván Ramírez,MF,Paraguay,31,1994,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
349,Moisés Ramírez,GK,Ecuador,25,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
353,Raphinha,MF,Brazil,29,1996,13,12,1051,11.7,5,2,7,2,3,3,4,0,0.43,0.17,0.6,0.17,0.34,Matches,CONMEBOL
354,Leonardo Realpe,DF,Ecuador,24,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
357,Alexsandro Ribeiro,DF,Brazil,26,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
358,Richarlison,FW,Brazil,28,1997,8,5,385,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
360,Richard Ríos,MF,Colombia,25,2000,15,10,986,11.0,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,Matches,CONMEBOL
362,Blas Riveros,DF,Paraguay,27,1998,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
365,Sergio Rochet,GK,Uruguay,32,1993,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
366,Brian Rodríguez,"MF,FW",Uruguay,25,2000,8,5,430,4.8,0,1,1,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,Matches,CONMEBOL
367,James Rodríguez,"MF,FW",Colombia,34,1991,18,14,1239,13.8,3,7,10,2,1,1,0,0,0.22,0.51,0.73,0.15,0.65,Matches,CONMEBOL
368,Kevin Rodríguez,FW,Ecuador,25,2000,16,5,550,6.1,1,0,1,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,Matches,CONMEBOL
369,Luciano Rodríguez,FW,Uruguay,22,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
370,Rodrygo,"MF,FW",Brazil,25,2001,12,12,964,10.7,3,0,3,3,0,0,1,0,0.28,0.0,0.28,0.28,0.28,Matches,CONMEBOL
371,Matías Rojas,MF,Paraguay,30,1995,3,2,132,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
372,Robert Rojas,DF,Paraguay,29,1996,5,3,259,2.9,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
374,Ángel Romero,MF,Paraguay,33,1992,7,1,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
375,Cristian Romero,DF,Argentina,27,1998,15,15,1260,14.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
380,Gerónimo Rulli,GK,Argentina,33,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
382,Antonio Sanabria,"FW,MF",Paraguay,29,1996,13,8,670,7.4,4,1,5,4,0,0,0,0,0.54,0.13,0.67,0.54,0.67,Matches,CONMEBOL
384,Davinson Sánchez,DF,Colombia,29,1996,12,11,1042,11.6,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,Matches,CONMEBOL
385,Richard Sánchez,MF,Paraguay,29,1996,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
386,Agustín Sández,"DF,MF",Paraguay,25,2001,4,3,222,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
387,Alex Sandro,DF,Brazil,35,1991,2,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
389,Andrey Santos,MF,Brazil,21,2004,3,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
390,Douglas Santos,DF,Brazil,31,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
391,Marcelo Saracchi,DF,Uruguay,27,1998,5,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
392,Jeremy Sarmiento,MF,Ecuador,23,2002,3,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
395,Sávio,MF,Brazil,21,2004,6,4,309,3.4,0,1,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,Matches,CONMEBOL
399,Caio Henrique Oliveira Silva,DF,Brazil,28,1997,2,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
400,Giuliano Simeone,MF,Argentina,23,2002,7,3,276,3.1,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,CONMEBOL
401,Luis Sinisterra,FW,Colombia,26,1999,6,1,139,1.5,1,1,2,1,0,0,1,0,0.65,0.65,1.29,0.65,1.29,Matches,CONMEBOL
403,Junior Sornoza,MF,Ecuador,32,1994,2,2,141,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
404,Ramón Sosa,"MF,FW",Paraguay,26,1999,17,9,852,9.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
408,Luis Suárez,FW,Uruguay,39,1987,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
411,Nicolás Tagliafico,DF,Argentina,33,1992,15,14,1246,13.8,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches,CONMEBOL
416,Félix Torres Caicedo,DF,Ecuador,29,1997,15,11,1052,11.7,2,0,2,2,0,0,1,0,0.17,0.0,0.17,0.17,0.17,Matches,CONMEBOL
417,Facundo Torres,MF,Uruguay,25,2000,4,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
419,Manuel Ugarte,MF,Uruguay,24,2001,16,14,1265,14.1,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,Matches,CONMEBOL
421,Mateus Uribe,MF,Colombia,34,1991,7,6,414,4.6,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,Matches,CONMEBOL
428,Enner Valencia,FW,Ecuador,36,1989,15,14,1057,11.7,6,2,8,4,2,4,0,0,0.51,0.17,0.68,0.34,0.51,Matches,CONMEBOL
430,Gonzalo Valle,GK,Ecuador,29,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
431,Federico Valverde,MF,Uruguay,27,1998,15,14,1286,14.3,2,0,2,2,0,0,3,0,0.14,0.0,0.14,0.14,0.14,Matches,CONMEBOL
432,Vanderson,DF,Brazil,24,2001,6,5,442,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
433,Guillermo Varela,DF,Uruguay,32,1993,8,6,498,5.5,0,1,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,Matches,CONMEBOL
434,Camilo Vargas,GK,Colombia,36,1989,14,14,1256,14.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
437,Matías Vecino,"FW,MF",Uruguay,34,1991,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
438,Raphael Veiga,MF,Brazil,30,1995,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
439,Gustavo Velásquez,DF,Paraguay,34,1991,5,3,344,3.8,0,1,1,0,0,0,2,0,0.0,0.26,0.26,0.0,0.26,Matches,CONMEBOL
442,Wilder Viera,MF,Paraguay,23,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
444,Héctor Villalba,"FW,MF",Paraguay,31,1994,2,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
447,Mathías Villasanti,MF,Paraguay,29,1997,15,8,739,8.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
448,Matías Viña,DF,Uruguay,28,1997,6,5,412,4.6,0,1,1,0,0,0,2,0,0.0,0.22,0.22,0.0,0.22,Matches,CONMEBOL
449,Federico Viñas,FW,Uruguay,27,1998,5,1,91,1.0,1,0,1,1,0,0,0,0,0.99,0.0,0.99,0.99,0.99,Matches,CONMEBOL
450,Pedro Vite,MF,Ecuador,23,2002,9,8,695,7.7,0,2,2,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,Matches,CONMEBOL
451,Vitinho,DF,Brazil,26,1999,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
453,Wendell,"DF,MF",Brazil,32,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
454,Wesley,DF,Brazil,22,2003,3,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
455,Estêvão Willian,"MF,FW",Brazil,18,2007,7,2,211,2.3,1,0,1,1,0,0,0,0,0.43,0.0,0.43,0.43,0.43,Matches,CONMEBOL
456,John Yeboah,"FW,MF",Ecuador,25,2000,9,3,364,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
459,Rodrigo Zalazar,"FW,MF",Uruguay,26,1999,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL
11,Kosta Barbarouses,"FW,MF",New Zealand,35,1990,4,0,99,1.1,2,1,3,2,0,0,0,0,1.82,0.91,2.73,1.82,2.73,Matches,OFC
16,Joe Bell,MF,New Zealand,26,1999,4,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
17,Tyler Bindon,DF,New Zealand,21,2005,4,4,360,4.0,3,0,3,3,0,0,1,0,0.75,0.0,0.75,0.75,0.75,Matches,OFC
20,Michael Boxall,DF,New Zealand,37,1988,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,OFC
23,Liberato Cacace,DF,New Zealand,25,2000,5,4,344,3.8,0,2,2,0,0,0,0,0,0.0,0.52,0.52,0.0,0.52,Matches,OFC
29,Max Crocombe,GK,New Zealand,32,1993,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
47,Matt Garbett,MF,New Zealand,23,2002,5,5,355,3.9,1,5,6,1,0,0,0,0,0.25,1.27,1.52,0.25,1.52,Matches,OFC
48,Liam Gillion,FW,New Zealand,23,2002,2,0,34,0.4,0,1,1,0,0,0,0,0,0.0,2.65,2.65,0.0,2.65,Matches,OFC
68,Eli Just,MF,New Zealand,25,2000,5,2,238,2.6,4,0,4,4,0,0,0,0,1.51,0.0,1.51,1.51,1.51,Matches,OFC
116,Callum McCowatt,MF,New Zealand,26,1999,4,3,196,2.2,2,0,2,2,0,0,0,0,0.92,0.0,0.92,0.92,0.92,Matches,OFC
129,Ben Old,MF,New Zealand,23,2002,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
135,Alex Paulsen,GK,New Zealand,23,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
136,Tim Payne,DF,New Zealand,32,1994,3,3,240,2.7,1,4,5,1,0,0,0,0,0.37,1.5,1.87,0.37,1.87,Matches,OFC
137,Nando Pijnaker,DF,New Zealand,26,1999,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,Matches,OFC
147,Logan Rogerson,MF,New Zealand,27,1998,3,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
148,Storm Roux,DF,New Zealand,33,1993,4,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
151,Alex Rufer,MF,New Zealand,29,1996,3,2,201,2.2,0,3,3,0,0,0,0,0,0.0,1.34,1.34,0.0,1.34,Matches,OFC
165,Sarpreet Singh,MF,New Zealand,26,1999,4,3,232,2.6,2,3,5,2,0,0,0,0,0.78,1.16,1.94,0.78,1.94,Matches,OFC
169,Marko Stamenic,MF,New Zealand,23,2002,5,5,421,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches,OFC
