Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation,competition
131,Phil Foden,"MF,FW",England,23,2000,7,7,617,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
132,Youssouf Fofana,MF,France,25,1999,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
136,Remo Freuler,MF,Switzerland,31,1992,5,5,456,5.1,1,2,3,1,0,0,1,0,0.2,0.39,0.59,0.2,0.59,Matches,UEFA,Euro 2024
142,Conor Gallagher,MF,England,23,2000,5,1,120,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
146,Olivier Giroud,FW,France,37,1986,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
149,Anthony Gordon,"FW,MF",England,22,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
152,Antoine Griezmann,"MF,FW",France,32,1991,6,4,394,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
154,Álex Grimaldo,DF,Spain,28,1995,2,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
158,Marc Guéhi,DF,England,23,2000,6,6,570,6.3,0,1,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,Matches,UEFA,Euro 2024
174,Theo Hernández,DF,France,26,1997,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
185,Gonçalo Inácio,DF,Portugal,22,2001,2,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
189,Joselu,FW,Spain,33,1990,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
190,Diogo Jota,"FW,MF",Portugal,27,1996,3,0,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
198,Harry Kane,FW,England,30,1993,7,7,601,6.7,3,0,3,2,1,1,2,0,0.45,0.0,0.45,0.3,0.3,Matches,UEFA,Euro 2024
199,N'Golo Kanté,MF,France,32,1991,6,6,511,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
210,Randal Kolo Muani,FW,France,25,1998,5,2,201,2.2,1,0,1,1,0,0,0,0,0.45,0.0,0.45,0.45,0.45,Matches,UEFA,Euro 2024
212,Ezri Konsa,DF,England,26,1997,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
214,Jules Koundé,DF,France,25,1998,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
230,Aymeric Laporte,DF,Spain,29,1994,6,6,525,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
231,Robin Le Normand,DF,Spain,27,1996,6,5,442,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
232,Rafael Leão,"MF,FW",Portugal,24,1999,4,4,287,3.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
240,Fermin López,MF,Spain,20,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
241,Romelu Lukaku,FW,Belgium,30,1993,4,4,359,4.0,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,UEFA,Euro 2024
242,Dodi Lukebakio,MF,Belgium,26,1997,3,1,65,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
245,Mike Maignan,GK,France,28,1995,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
246,Kobbie Mainoo,MF,England,18,2005,6,4,368,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
254,Orel Mangala,MF,Belgium,25,1998,4,1,133,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
259,Kylian Mbappé,FW,France,25,1998,5,5,464,5.2,1,1,2,0,1,1,1,0,0.19,0.19,0.39,0.0,0.19,Matches,UEFA,Euro 2024
267,Nuno Mendes,DF,Portugal,21,2002,4,4,419,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
268,Mikel Merino,MF,Spain,27,1996,7,1,182,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,Matches,UEFA,Euro 2024
282,Álvaro Morata,FW,Spain,31,1992,7,6,449,5.0,1,1,2,1,0,0,2,0,0.2,0.2,0.4,0.2,0.4,Matches,UEFA,Euro 2024
292,Nacho,DF,Spain,34,1990,4,2,263,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
295,Jesús Navas,DF,Spain,38,1985,3,2,157,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
296,Dan Ndoye,"MF,FW",Switzerland,23,2000,5,5,407,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,Matches,UEFA,Euro 2024
297,Pedro Neto,MF,Portugal,23,2000,3,1,120,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
299,João Neves,MF,Portugal,19,2004,2,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
300,Rúben Neves,MF,Portugal,26,1997,4,0,125,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
302,Matheus Nunes,"DF,MF",Portugal,25,1998,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
307,Dani Olmo,MF,Spain,25,1998,6,3,432,4.8,3,2,5,3,0,0,1,0,0.62,0.42,1.04,0.62,1.04,Matches,UEFA,Euro 2024
308,Amadou Onana,MF,Belgium,22,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
309,Loïs Openda,FW,Belgium,23,2000,3,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
311,Mikel Oyarzabal,MF,Spain,26,1997,7,1,201,2.2,1,1,2,1,0,0,0,0,0.45,0.45,0.9,0.45,0.9,Matches,UEFA,Euro 2024
313,João Palhinha,MF,Portugal,28,1995,4,4,299,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
314,Cole Palmer,"FW,MF",England,21,2002,5,0,149,1.7,1,1,2,1,0,0,0,0,0.6,0.6,1.21,0.6,1.21,Matches,UEFA,Euro 2024
317,Pedri,MF,Spain,21,2002,4,4,186,2.1,0,1,1,0,0,0,0,0,0.0,0.48,0.48,0.0,0.48,Matches,UEFA,Euro 2024
321,Pepe,DF,Portugal,40,1983,4,4,408,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
322,Danilo Pereira,DF,Portugal,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
323,Ayoze Pérez,"FW,MF",Spain,30,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
327,Jordan Pickford,GK,England,29,1994,7,7,690,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
337,Adrien Rabiot,MF,France,28,1995,5,5,371,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
342,Gonçalo Ramos,FW,Portugal,22,2001,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
346,David Raya,GK,Spain,28,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
349,Declan Rice,MF,England,25,1999,7,7,690,7.7,0,1,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,Matches,UEFA,Euro 2024
350,Fabian Rieder,MF,Switzerland,21,2002,5,3,218,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
352,Rodri,MF,Spain,27,1996,6,6,520,5.8,1,0,1,1,0,0,3,0,0.17,0.0,0.17,0.17,0.17,Matches,UEFA,Euro 2024
353,Ricardo Rodríguez,DF,Switzerland,31,1992,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
355,Cristiano Ronaldo,FW,Portugal,38,1985,5,5,485,5.4,0,1,1,0,0,1,1,0,0.0,0.19,0.19,0.0,0.19,Matches,UEFA,Euro 2024
357,Fabián Ruiz Peña,MF,Spain,27,1996,6,6,540,6.0,2,2,4,2,0,0,1,0,0.33,0.33,0.67,0.33,0.67,Matches,UEFA,Euro 2024
360,Bukayo Saka,MF,England,22,2001,7,7,632,7.0,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,Matches,UEFA,Euro 2024
362,William Saliba,DF,France,22,2001,6,6,570,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
369,Fabian Schär,DF,Switzerland,32,1991,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
378,Nélson Semedo,"DF,MF",Portugal,30,1993,5,0,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
384,Xherdan Shaqiri,MF,Switzerland,32,1991,2,1,71,0.8,1,0,1,1,0,0,0,0,1.27,0.0,1.27,1.27,1.27,Matches,UEFA,Euro 2024
385,Luke Shaw,DF,England,28,1995,3,1,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
386,Vincent Sierro,MF,Switzerland,28,1995,4,0,38,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
387,António Silva,DF,Portugal,20,2003,2,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
388,Bernardo Silva,"MF,FW",Portugal,29,1994,4,4,420,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,Matches,UEFA,Euro 2024
389,Unai Simón,GK,Spain,26,1997,6,6,570,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
396,Yann Sommer,GK,Switzerland,35,1988,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
404,Renato Steffen,"FW,MF",Switzerland,32,1991,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
406,Leonidas Stergiou,DF,Switzerland,21,2002,3,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
408,John Stones,DF,England,29,1994,7,7,690,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
427,Aurélien Tchouaméni,MF,France,24,2000,5,5,470,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
428,Arthur Theate,DF,Belgium,23,2000,3,3,256,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
429,Marcus Thuram,FW,France,26,1997,4,3,260,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
430,Youri Tielemans,MF,Belgium,26,1997,3,2,148,1.6,1,0,1,1,0,0,1,0,0.61,0.0,0.61,0.61,0.61,Matches,UEFA,Euro 2024
432,Ivan Toney,FW,England,27,1996,3,0,45,0.5,0,1,1,0,0,0,0,0,0.0,2.0,2.0,0.0,2.0,Matches,UEFA,Euro 2024
433,Ferrán Torres,MF,Spain,23,2000,5,1,155,1.7,1,0,1,1,0,0,1,0,0.58,0.0,0.58,0.58,0.58,Matches,UEFA,Euro 2024
436,Kieran Trippier,"DF,MF",England,33,1990,6,6,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
437,Leandro Trossard,MF,Belgium,29,1994,3,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
444,Dayot Upamecano,DF,France,25,1998,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
449,Ruben Vargas,"MF,FW",Switzerland,25,1998,5,4,306,3.4,1,1,2,1,0,0,0,0,0.29,0.29,0.59,0.29,0.59,Matches,UEFA,Euro 2024
456,Jan Vertonghen,DF,Belgium,36,1987,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
459,Vitinha,MF,Portugal,23,2000,4,4,358,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
460,Daniel Vivian,DF,Spain,24,1999,2,1,123,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
463,Kyle Walker,DF,England,33,1990,7,7,690,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
464,Ollie Watkins,"FW,MF",England,28,1995,3,0,62,0.7,1,0,1,1,0,0,1,0,1.45,0.0,1.45,1.45,1.45,Matches,UEFA,Euro 2024
467,Silvan Widmer,MF,Switzerland,30,1993,4,3,299,3.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
469,Nico Williams,"MF,FW",Spain,21,2002,6,6,492,5.5,2,1,3,2,0,0,0,0,0.37,0.18,0.55,0.37,0.55,Matches,UEFA,Euro 2024
474,Granit Xhaka,MF,Switzerland,31,1992,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
475,Lamine Yamal,"MF,FW",Spain,16,2007,7,6,503,5.6,1,4,5,1,0,0,1,0,0.18,0.72,0.89,0.18,0.89,Matches,UEFA,Euro 2024
484,Denis Zakaria,"DF,MF",Switzerland,27,1996,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
491,Steven Zuber,"FW,MF",Switzerland,32,1991,2,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
492,Martín Zubimendi,MF,Spain,24,1999,4,1,141,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
1,Brenden Aaronson,"FW,MF",United States,23,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
3,Marcos Acuña,DF,Argentina,32,1991,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
4,Tyler Adams,MF,United States,24,1999,3,3,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
7,Ali Ahmed,MF,Canada,23,2000,3,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
9,Omar Alderete,DF,Paraguay,27,1996,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.0,0.33,0.33,0.33,Matches,CONMEBOL,Copa America 2024
11,Alisson,GK,Brazil,31,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
12,Miguel Almirón,"MF,FW",Paraguay,29,1994,3,3,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
13,Roberto Alvarado,"FW,MF",Mexico,25,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
14,Edson Álvarez,MF,Mexico,26,1997,1,1,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
15,Julián Álvarez,FW,Argentina,24,2000,5,4,346,3.8,2,0,2,2,0,0,0,0,0.52,0.0,0.52,0.52,0.52,Matches,CONMEBOL,Copa America 2024
22,Uriel Antuna,MF,Mexico,26,1997,3,2,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
24,Guilherme Arana,DF,Brazil,26,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
28,Alex Arce,FW,Paraguay,28,1995,2,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
30,Jhon Arias,MF,Colombia,26,1997,6,6,483,5.4,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,Matches,CONMEBOL,Copa America 2024
31,Santiago Arias,DF,Colombia,32,1992,3,1,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
32,Gerardo Arteaga,DF,Mexico,25,1998,3,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,CONMEBOL,Copa America 2024
33,Yaser Asprilla,"FW,MF",Colombia,20,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
35,Theo Bair,FW,Canada,24,1999,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
36,Fabián Balbuena,DF,Paraguay,32,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
37,Folarin Balogun,FW,United States,22,2001,3,3,175,1.9,2,0,2,2,0,0,0,0,1.03,0.0,1.03,1.03,1.03,Matches,CONMEBOL,Copa America 2024
38,Adam Bareiro,FW,Paraguay,27,1996,3,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
44,Damián Bobadilla,MF,Paraguay,22,2001,3,2,197,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
46,Moïse Bombito,DF,Canada,23,2000,6,6,540,6.0,0,1,1,0,0,0,1,0,0.0,0.17,0.17,0.0,0.17,Matches,CONMEBOL,Copa America 2024
47,Miguel Borja,FW,Colombia,31,1993,2,0,28,0.3,1,0,1,0,1,1,1,0,3.21,0.0,3.21,0.0,0.0,Matches,CONMEBOL,Copa America 2024
48,Rafael Borré,FW,Colombia,28,1995,4,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
53,Tajon Buchanan,MF,Canada,24,1999,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
54,Hernesto Caballero,MF,Paraguay,32,1991,3,1,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
63,Valentin Carboni,MF,Argentina,18,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
64,Johnny Cardoso,MF,United States,22,2001,2,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
66,Jorge Carrascal,"FW,MF",Colombia,25,1998,3,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
70,Cameron Carter-Vickers,DF,United States,26,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
73,Kevin Castaño,MF,Colombia,23,2000,4,0,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
78,Luis Chávez,MF,Mexico,28,1996,3,3,257,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
79,Mathieu Choiniere,MF,Canada,24,1999,2,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
81,Jhon Córdoba,FW,Colombia,30,1993,6,5,414,4.6,2,1,3,2,0,0,2,0,0.43,0.22,0.65,0.43,0.65,Matches,CONMEBOL,Copa America 2024
83,Derek Cornelius,DF,Canada,26,1997,6,5,429,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
85,Jordi Cortizo,MF,Mexico,27,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
87,Maxime Crépeau,GK,Canada,29,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
88,Andrés Cubas,MF,Paraguay,27,1996,2,2,170,1.9,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
91,Carlos Cuesta,DF,Colombia,24,1999,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
93,Danilo,DF,Brazil,32,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
94,Jonathan David,"MF,FW",Canada,24,2000,6,5,446,5.0,2,0,2,2,0,0,1,0,0.4,0.0,0.4,0.4,0.4,Matches,CONMEBOL,Copa America 2024
95,Alphonso Davies,"DF,MF",Canada,23,2000,6,5,459,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
100,Luc De Fougerolles,DF,Canada,18,2005,1,1,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
102,Rodrigo De Paul,MF,Argentina,29,1994,5,5,480,5.3,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,Matches,CONMEBOL,Copa America 2024
103,Ángel Di María,"MF,FW",Argentina,35,1988,5,4,354,3.9,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,CONMEBOL,Copa America 2024
105,Luis Díaz,"FW,MF",Colombia,27,1997,6,6,507,5.6,2,0,2,1,1,1,0,0,0.36,0.0,0.36,0.18,0.18,Matches,CONMEBOL,Copa America 2024
109,Jáder Durán,FW,Colombia,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
111,Éderson,MF,Brazil,24,1999,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
112,Jorge Eduardo Sánchez,DF,Mexico,26,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
113,Julio Enciso,"MF,FW",Paraguay,20,2004,3,3,251,2.8,1,0,1,1,0,0,0,0,0.36,0.0,0.36,0.36,0.36,Matches,CONMEBOL,Copa America 2024
114,Endrick,FW,Brazil,17,2006,4,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
115,Matías Espinoza,DF,Paraguay,26,1997,2,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
116,Stephen Eustáquio,MF,Canada,27,1996,5,5,431,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
117,Evanilson,FW,Brazil,24,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
120,Enzo Fernández,MF,Argentina,23,2001,5,4,351,3.9,0,2,2,0,0,0,0,0,0.0,0.51,0.51,0.0,0.51,Matches,CONMEBOL,Copa America 2024
128,Alejandro Garnacho,FW,Argentina,19,2004,1,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
129,Néstor Giménez,DF,Paraguay,26,1997,2,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
130,Santiago Giménez,FW,Mexico,22,2001,3,3,217,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
131,João Gomes,MF,Brazil,22,2001,4,4,324,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
134,Derlis González,"FW,MF",Paraguay,29,1994,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
135,Nicolás González,MF,Argentina,25,1998,5,2,255,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
141,Bruno Guimarães,MF,Brazil,26,1997,4,4,332,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
